created_at,id,full_text,lang,retweet_count,favorite_count
Tue Apr 23 19:48:20 +0000 2019,1120776440105119744,"Como assim a fonte aceitou fazer a entrevista tão rápido???  :O

Não esperava por essa",pt,0,1
Tue Apr 23 18:59:30 +0000 2019,1120764149569658883,"@_sadyuri Fora isso, opens drinks por 5cao",pt,0,0
Tue Apr 23 18:58:47 +0000 2019,1120763966551199744,@_sadyuri Queeeeee só em festa grande tipo da atlética quando tá no último lote,pt,0,0
Tue Apr 23 14:18:38 +0000 2019,1120693466298757120,"Marcado e composto.
A cada dois minutos que escrevo essas palavras estão presentes no meu texto. Inferno.",pt,0,3
Mon Apr 22 18:31:44 +0000 2019,1120394771950862337,"hoje eu quero

r e c l a m a r

obrigada, twitter",pt,0,5
Sun Apr 12 14:03:52 +0000 2020,1249337443289108481,São 11 e começam agora os primeiros barulhos que demonstram que há pessoas acordadas na Vegas. Domingou 🥰,pt,0,2
Sun Apr 12 14:01:34 +0000 2020,1249336865460813826,Minha mãe un ícone confeiteiro veio pedir minha receita de torta de abobrinha 🙏🏻🥰 o reconhecimento vem,pt,0,2
Sun Apr 12 13:48:38 +0000 2020,1249333607317020673,@ombusdwoman Não pq vcs n têm nada 🙏🏻🙏🏻🙏🏻 investe,pt,0,1
Sat Apr 11 23:06:29 +0000 2020,1249111606807547905,@ohsilvestri Fizeram a mesma coisa aqui do lado aaaaaa cheio de gente mano,pt,0,1
Thu Apr 09 17:05:41 +0000 2020,1248296036252233730,@piranhadogta Que falta?,pt,0,0
Thu Apr 09 12:37:34 +0000 2020,1248228560701095936,Hahahahaa amoooo https://t.co/31vKLUEpST,it,0,1
Thu Apr 09 00:49:29 +0000 2020,1248050366996000769,@topssissimo @caminhaotombado @ombusdwoman Obrigada esse vídeo alegrou em 95% meu dia 🥰🥰🙏🏻🙏🏻,pt,0,1
Thu Apr 09 00:48:48 +0000 2020,1248050193171349511,O Instagram sabe o que eu gosto e é por isso que 4 em cada 5 propagandas são sobre vinhos 🥰🥰🥰 trabaiá pra compra os bino chileno brabo,pt,0,7
Tue Apr 07 15:35:28 +0000 2020,1247548554132033546,@fadabxd @piranhadogta @ombusdwoman  Marcela brega e sua bota de python,ca,0,0
Mon Apr 06 20:19:03 +0000 2020,1247257535284903936,A cena: Beck aparece no andar de cima com petiscos e chama a Nina Magnólia para a armadilha: BANHO.,pt,0,3
Mon Apr 06 15:15:57 +0000 2020,1247181253637439493,Estou feliz por que é meio dia e fiz um montão de coisa kk dois minutos dps a mesma yasmin: tudo bem se você produzir nada na quarentena já que isso é algo imposto por nossa sociedade que preza pela alta produção o tempo todo já diria Byung Chul Han em a sociedade do cansaço...,pt,0,4
Mon Apr 06 15:08:58 +0000 2020,1247179497230733314,@vxgxdx_ você deve kk,pt,0,1
Sun Apr 05 23:45:13 +0000 2020,1246947028564934656,@mieiraviranda Eu tava pensando em varias coisas que eu gostaria de ter comprado na mega store tbm 😢,pt,0,0
Sat Apr 04 15:27:42 +0000 2020,1246459436895518723,"Simmm e impede abastecimento pra países como Canadá, Itália, Espanha e Brasil. ô país de merda https://t.co/CcG02hpFEI",pt,0,4
Sat Apr 04 00:10:37 +0000 2020,1246228643413721089,RT @IzaReal: Até quando aceitaremos que vítimas sejam transformadas em culpadas?,pt,0,0
Fri Apr 03 20:36:58 +0000 2020,1246174877821874178,Às vezes me olho no espelho e penso: linda pá caraio 🥰🙏🏻,pt,0,3
Fri Apr 03 17:26:48 +0000 2020,1246127021622771712,E agora cabe a justiça investigar e fazer o seu papel com relação ao macho escroto 🙏🙏🙏,pt,0,2
Fri Apr 03 17:19:13 +0000 2020,1246125114565038082,@piranhadogta poxa marie claire faz tudo...,pt,0,0
Fri Apr 03 17:17:20 +0000 2020,1246124637999808512,@alarica_ SIMMM!,und,0,1
Fri Apr 03 17:16:15 +0000 2020,1246124368318681089,"@alarica_ Exatamente. Vejo a galera compartilhando um puta conteúdo de ""como reconhecer um escroto pelo dialogo"" e  ignorando tudo pra passar um pano.",pt,0,1
Fri Apr 03 17:12:47 +0000 2020,1246123495995703298,"E racista com relação ao Pyong e Babu. Uma pauta não exclui a outra. A Manu errou sim e o Prior errou muito mais, mas como de praxe: a mulher erra e é cancelada muito mais fácil do que um macho com um péssimo histórico.",pt,0,2
Fri Apr 03 17:07:36 +0000 2020,1246122191621632002,"Vi uma galera dizendo que ñ tinha como saber que o PRIOR é estuprador, mas man, ele SEMPRE demonstrou ser um LIXO sendo machista, normalizando feminicidio e zoofilia e sem vergonha nenhuma de dizer que gritava com a própria mãe. Tudo bem reconhecer que não queria enxergar, de vdd",pt,0,6
Sun Apr 21 22:23:38 +0000 2019,1120090743677300742,@_rebkj Graduação em primeiro lugar,pt,0,0
Sun Apr 21 22:20:51 +0000 2019,1120090043413159938,"@_rebkj Chega mais baby, já tá no dichava",pt,0,0
Sun Apr 21 22:10:48 +0000 2019,1120087516865024000,Mood: terminar tudo rapidinho para dar um catch a fire em paz,pt,0,0
Sun Apr 21 12:09:55 +0000 2019,1119936295889977344,Fui ver a minha vó e ela estava dormindo. Que tipo de velha é essa que não está acordada às 7 da manhã de um domingo?,pt,0,4
Sun Apr 21 10:08:33 +0000 2019,1119905756319559680,@lewownardoRECAP @jhoverthemoon @gioxira vamo por no extra,es,0,0
Sun Apr 21 09:36:13 +0000 2019,1119897617717239809,@_rebkj Eu estava obcecada...,pt,0,0
Sat Apr 20 10:33:07 +0000 2019,1119549549083865088,@sayuri_ellen Hahahahahahaha aham,tl,0,0
Fri Apr 19 13:29:36 +0000 2019,1119231574984339457,@cravocanelae Onde cê vai? Em Tatuí?,pt,0,0
Fri Apr 19 13:28:39 +0000 2019,1119231334579429376,@imnotmspoulain Serase temos a mesma mãe?,pt,0,0
Fri Apr 19 01:39:40 +0000 2019,1119052913488420866,@gioxira Issssh,und,0,0
Fri Apr 19 01:39:11 +0000 2019,1119052792457568262,@topssissimo Teve a oportunidade,pt,0,0
Fri Apr 19 01:36:25 +0000 2019,1119052096681271296,Aí mano eu não sei onde voltar para a casa dos pais é sinônimo de ter comida pronta,pt,0,3
Fri Apr 19 01:32:35 +0000 2019,1119051131714404352,@topssissimo Hahahahahahaha eu amei!,tl,0,0
Fri Apr 19 01:31:44 +0000 2019,1119050916722880512,"@sayuri_ellen E eu fui, mas veio outro ônibus",pt,0,0
Thu Apr 18 20:18:39 +0000 2019,1118972126411853827,VINTEEEEEEE,sv,0,1
Thu Apr 18 20:08:56 +0000 2019,1118969684261580801,Mano e a prata que vendeu mais passagem do que o normal e tem umas DEZ pessoas pra fora do ônibus,pt,0,2
Wed Apr 17 23:10:44 +0000 2019,1118653045011898370,"@_sadyuri São várias matérias, mas até agora sobre a volta do BSB s2",pt,0,0
Wed Apr 17 03:38:28 +0000 2019,1118358035775262725,@_sadyuri Belchior muito bom mas vamo não fugir e pagar a pensão dos filhos grrr,pt,0,0
Wed Apr 17 03:35:53 +0000 2019,1118357387839180800,@topssissimo Belíssimo tt,pt,0,2
Wed Apr 17 03:35:00 +0000 2019,1118357164849082368,"Eu tô no terceiro dia do estágio e pfvr comprem a todateen de maio, fortaleça seus amigos estagiários que acordam cedo N EH FÁCIL",pt,0,2
Mon Apr 15 22:59:30 +0000 2019,1117925441908695041,"""Um linguista dar aula de gramática é como um vegano frequentar um açougue"" - MARQUES, José",pt,0,1
Fri Apr 12 20:13:53 +0000 2019,1116796600079220737,E eu que descobri que Iglesias não é só o sobrenome do cantor ou jogador mas significa IGREJA como assim bro,pt,0,3
Fri Apr 12 20:12:08 +0000 2019,1116796161233498112,"@imnotmspoulain Calçadão da Batista, centro de Bauru, pq acho que o Pereirão não tem, mas passa dar una olhada hihi",pt,0,1
Fri Apr 12 13:29:49 +0000 2019,1116694914698551296,"@ombusdwoman VentiladoreS, no plural ainda",ca,0,0
Fri Apr 12 05:05:31 +0000 2019,1116568002009243649,@teenagedirtbez eu lavava louça em todos os lugares...,pt,0,0
Fri Apr 12 02:38:23 +0000 2019,1116530977583529984,@_sadyuri @hobispierre Não esperava coisa diferente da jeovana,pt,0,1
Wed Apr 10 14:21:54 +0000 2019,1115983245521321984,"@ombusdwoman Olha aqui, cadê a EmPAtiA?",pt,0,1
Wed Apr 10 14:21:28 +0000 2019,1115983137903927298,"@boostinha Mano, alguém mata o universitário",pt,0,1
Wed Apr 10 13:41:24 +0000 2019,1115973053639528449,Eu sonhei que tinha uma pia no cacoff e eu tava lavando louça que DEIXARAM SUJA NO NOSSO CENTRO ACADÊMICO GRR,pt,0,2
Wed Apr 10 13:29:31 +0000 2019,1115970061406175237,"@_sadyuri Exatamente, força guerreira",pt,0,1
Wed Apr 10 13:27:34 +0000 2019,1115969573407346690,@hobispierre A vida universitária não te proporciona esse tipo de rolê,pt,0,0
Wed Apr 10 04:47:30 +0000 2019,1115838693049339904,Ah mano e eu que tô aprendendo um idioma em que eu me seguro pra não rir de umas pronúncias por respeito a professora gringa ESPANHOL PQ ME MATASTES,pt,0,2
Wed Apr 10 04:38:21 +0000 2019,1115836392276406274,"@hobispierre jovens baladeiros se divertem a doidado em buteco em Boituva, confira: https://t.co/GADpHHCLuG",pt,0,1
Wed Apr 10 04:33:10 +0000 2019,1115835087361380352,Alguém dá um dinheirinho pra Melissão ela está triste e precisa comprar MeLÃo,pt,0,0
Wed Apr 10 00:26:58 +0000 2019,1115773126586056705,@topssissimo Ah mano eu não consigo imaginar,pt,0,1
Sun Apr 07 12:50:35 +0000 2019,1114873102968786945,Muito bonito o cargo que nos dão de defensores da democracia num governo que tem gente que não liga pra isso. #DiaDoJornalista,pt,0,1
Sun Apr 07 02:53:31 +0000 2019,1114722845383380992,@lilicarepiloc EU TBM,pt,0,0
Fri Apr 05 11:41:22 +0000 2019,1114130907760295936,@choosebooks O que deveria gerar revolta é o burguês safado que tá cagando pra tudo pq o papai manda dinheiro e esquece que estudar em universidade pública é um ato político,pt,0,1
Fri Apr 05 11:38:45 +0000 2019,1114130249338503174,RT @nimbussx: nao aguento mais ser um adolescente com acne quando é que a puberdade irá enfim se concretizar em mim????,pt,0,0
Thu Apr 04 13:04:39 +0000 2019,1113789478487961600,"Assembleia de comunicação para eleger delegados para o CEU. Sei lá, se colaram umas 25 pessoas foi muito. O mano tá na universidade PÚBLICA e caga para a politização dos meios. Parabéns aos envolvidos, se estamos onde estamos, não é pQ o SucATeaMenTO pipipipopopo é por gnt assim",pt,0,5
Thu Apr 04 12:58:24 +0000 2019,1113787903379951619,@topssissimo @gioxira 👀,und,0,1
Tue Apr 02 22:21:38 +0000 2019,1113204871904333824,"Risca faca: a

Eu: comparecerei",pt,0,2
Tue Apr 02 17:17:57 +0000 2019,1113128446639706112,"@lilicarepiloc @topssissimo Vamo encher nosso peito que não temo com sacolé de vodka. Antes do rolê acabar, tamo na UPA",pt,0,1
Tue Apr 02 04:23:34 +0000 2019,1112933567640858624,@regianehlima Hahahaha eu preciso fazer esse cosplay,pt,0,1
Tue Apr 02 04:22:55 +0000 2019,1112933405774278656,Alguém me dá um galocha roxa https://t.co/Q3nMen233P,pt,0,3
Tue Apr 02 04:22:24 +0000 2019,1112933275666956288,"@regianehlima Irmão do Jorel, irmão do joreeeeel",pt,0,1
Mon Apr 01 13:03:30 +0000 2019,1112702023324045312,"Bom dia pra quem acordou como repórter e tem que editar sonora! Pro resto, um belíssimo dia também pq sou lynda meu peito eh duro e positividade aí nessa segundona s2",pt,0,2
Sun Mar 31 03:12:22 +0000 2019,1112190872240689153,@cravocanelae Virginianaaaaaa,lt,0,1
Sat Mar 30 11:52:00 +0000 2019,1111959257744855040,Aula no sábado de manhã: tudo está tão difícil pra mim 🎵🎵,pt,0,0
Fri Mar 29 12:32:12 +0000 2019,1111606985890426886,@ombusdwoman Olha aqui Melissao o já lavou seu prato? Tá faz exatos 3 minutos e 55 segundos na pia!!!! Absurdo morte às sapatonas,pt,0,1
Wed Mar 27 03:32:45 +0000 2019,1110746453432041472,"Nina Magnólia tentou pular a janela do meu quarto que é no 2° andar. Combinei com ela que antes de fazer isso, ela terá que trabalhr e pagar um plano de saúde. O trabalho que ofereci é: a cd mosquito que ela mata, ela ganha 10 centvs. Estou DEVENDO 30 centavos pra minha cachorra.",pt,0,5
Sun Mar 24 03:34:57 +0000 2019,1109659843856646144,Nina Magnólia gosta de Jorge Ben!,es,0,0
Sun Mar 24 03:33:27 +0000 2019,1109659464037224449,RT @mieiraviranda: Os trabalhos aparecerão prontos no meu drive.  *mantra*,pt,0,0
Thu Mar 21 18:42:18 +0000 2019,1108801022636498944,@_rebkj Eu causo impacto,pt,0,0
Thu Mar 21 14:25:10 +0000 2019,1108736309126938624,@nimbussx Pq você escolheu audiovisual?,pt,0,0
Wed Mar 20 17:33:56 +0000 2019,1108421425990434817,@choosebooks Cê passou???,pt,0,0
Wed Mar 20 01:48:11 +0000 2019,1108183422462291968,@gioxira Você vai conseguir uma carona pra Rodrigues,pt,0,0
Tue Mar 19 05:24:52 +0000 2019,1107875563170091011,@hobispierre Deus nos dibre,pt,0,1
Tue Mar 19 05:16:27 +0000 2019,1107873445117870081,@taketsugu_diego Basta! Eu não aguento esses tt de aula da Suely que eu não vou ter grrr,pt,0,1
Tue Mar 19 03:16:36 +0000 2019,1107843282992799745,@imnotmspoulain Aaaah! Força,pt,0,1
Tue Mar 19 00:25:18 +0000 2019,1107800174083100672,"@r_becaaa Simmm no meu tbm, não aguento mais grr",pt,0,1
Mon Mar 18 13:37:48 +0000 2019,1107637225519529984,"@hobispierre Aniversário teu e da Elis Regina, pare",pt,0,0
Mon Mar 18 13:31:57 +0000 2019,1107635754497466368,@r_becaaa Pelo amorrrrrr reclamações sensatas,pt,0,1
Mon Mar 18 13:31:27 +0000 2019,1107635630371233792,@hobispierre Jeovana vc está em sampa meo,pt,0,0
Mon Mar 18 13:30:09 +0000 2019,1107635301814620160,"@sayuri_ellen Amiga! Cuidado com ela, pimentas, principalmente as não comestíveis, são mais sensíveis. Pega uma espada de São Jorge ou um Comigo ninguém pode e coloca na garagem pra proteger melhor S2 só as macumbeira online",pt,0,0
Mon Mar 18 05:17:49 +0000 2019,1107511404058292224,@topssissimo Uber não proporciona isso,pt,0,1
Mon Mar 18 05:16:22 +0000 2019,1107511039292248064,@gioxira Ahhhhhhhh!,und,0,0
Mon Mar 18 05:03:26 +0000 2019,1107507783568670720,@boostinha e FC tem spotted?,hu,0,0
Sat Mar 16 13:54:18 +0000 2019,1106916602203828225,"""Acho que vou assim pra bregisca"", digo mostrando o look.

""Amiga, cê vai muito você"", diz amiga inocentemente.

Serase sou brega?",pt,0,2
Sat Mar 16 13:52:28 +0000 2019,1106916142688415746,@topssissimo Aaaaah!,und,0,0
Sat Mar 16 05:32:48 +0000 2019,1106790399065145344,@ombusdwoman  palmirei https://t.co/aob37yz19l,pt,0,0
Sat Mar 16 05:04:26 +0000 2019,1106783256509366272,@cezaraugustom Músicas da Rihanna versão forró por jahhhhh,pt,0,1
Fri Mar 15 20:52:58 +0000 2019,1106659576244523013,"Unesp tem que pagar 325 reais de permanência estudantil. A Unesp deposita 250 reais para você pagar seu aluguel e os 75 reais para a alimentação ela simplesmente NÃO MANDA e tá semprevisão. Se isso não tá claro que tá tudo mofado, tudo estragado, tudo fudido, eu não sei o que é.",pt,0,4
Fri Mar 15 16:02:02 +0000 2019,1106586359261736961,@topssissimo @aiushmaty O banheiro da Feb é o mais espaçoso,pt,0,1
Thu Mar 14 19:45:27 +0000 2019,1106280196364296192,Muito triste porque jornalistas em formação não têm consciência de classe.,pt,0,4
Thu Mar 14 15:27:48 +0000 2019,1106215357080129536,"RT @embustito: banana:

- a palavra é perfeita
- sabor impecável
- prática e acessível
- lúdica
- combina com coisas diversas

cristal lapi…",pt,0,0
Thu Mar 14 15:23:15 +0000 2019,1106214214425808896,@_rebkj SOCORRO,es,0,0
Wed Mar 13 00:58:25 +0000 2019,1105634180602441728,Muito triste porque o mercado de trabalho não tem consciência de classe.,pt,0,3
Mon Mar 11 04:47:48 +0000 2019,1104967134071873537,@ombusdwoman Com chinelos e maças veganas,pt,0,0
Mon Mar 11 04:43:33 +0000 2019,1104966063727493122,Acabei de fazer um pão top para a Yasmin do futuro tomar uma café da manhã digno.,pt,0,5
Sat Mar 09 00:12:48 +0000 2019,1104173150374383616,RT @etserbu: voltando pra rotina depois do feriado de carnaval https://t.co/oOpjyv01Zy,pt,0,0
Sat Mar 09 00:09:40 +0000 2019,1104172363648765958,@ombusdwoman Caminhoneira 🌝,pt,0,0
Tue Mar 05 00:29:21 +0000 2019,1102727766523432961,@eusoujoao1337 MAS E O CACOFF,pt,0,0
Tue Mar 05 00:28:48 +0000 2019,1102727628182773760,@r_becaaa Irmão do Jorel irmão do jorel,pt,0,1
Mon Mar 04 15:49:31 +0000 2019,1102596942805241857,"""Já te disseram que você parece a Lara do irmão do Jorel?"". 

JÁ

Ok, ano que vem quero galochas roxas e saia verde para o carnaval.",pt,0,4
Mon Mar 04 15:08:10 +0000 2019,1102586538494431232,@sayuri_ellen Amigos existem pra isso @gioxira,pt,0,0
Sat Mar 02 13:14:17 +0000 2019,1101833104354889728,Parada no bailão da velha-guarda da Mangueira. Sambinha bom que deixa o coração quentinho. https://t.co/LtDpqfrB8u,pt,0,2
Fri Mar 01 18:17:27 +0000 2019,1101547011151663104,Tauste Duque virou tão ponto universitário que em breve terá um spotted: te vi no Tauste.,pt,0,1
Fri Mar 01 18:16:09 +0000 2019,1101546683178074112,@Kimcorrea06 Te amooooo xuxu e parabéns justin,pt,0,1
Thu Feb 28 21:59:09 +0000 2019,1101240414479233025,"""Por mim eu colocaria fogo na reitoria"" - sensato, 2019",pt,0,0
Wed Feb 27 17:20:25 +0000 2019,1100807882046652417,"RT @jota18jornal: Somos jornalistas em formação pela Unesp Bauru. Ingressamos em 2018, estamos no segundo ano noturno e criamos essa página…",pt,0,0
Mon Feb 25 05:46:35 +0000 2019,1099908497708339201,"""Sabe aquele religioso que tem medo do demônio? Eu sou a ateia que tem medo de ET."" - MACHADO, Izabela. 2019",pt,0,1
Sat Feb 23 17:26:56 +0000 2019,1099359968371843073,@gioxira Rato de sesc,es,0,1
Thu Feb 21 13:00:12 +0000 2019,1098568068358385665,@sayuri_ellen @gioxira Sayuri você está viva que bom,pt,0,0
Thu Feb 21 00:07:02 +0000 2019,1098373493165604864,"""E aí?"" 

Hã",pt,0,1
Tue Feb 19 22:53:33 +0000 2019,1097992615532859392,@gioxira Assim não dá,pt,0,0
Tue Feb 19 22:52:45 +0000 2019,1097992410800496640,@_sadyuri Eu mesma com jornalismo,pt,0,1
Mon Feb 18 16:28:47 +0000 2019,1097533395985420289,"@nimbussx Hahahahah foi quase uma licença poética, aqui veterano não é melhor que ninguém",pt,0,0
Mon Feb 18 12:36:47 +0000 2019,1097475010271297537,"Apreensiva, minha caloura tá chegando. Tô tão feliz e ansiosa que parece que fiz uma compra pela internet.",pt,0,7
Sat Feb 16 20:57:56 +0000 2019,1096876355696934912,@eusoujoao1337 É tudo uma ilusão,pt,0,1
Sat Feb 16 20:57:24 +0000 2019,1096876220912988160,"@ohsilvestri Vem em casa comer um bolo, miga",pt,0,1
Fri Feb 15 20:44:08 +0000 2019,1096510493831974913,"@textpectationnn Socorro, eu?",pt,0,0
Fri Feb 15 00:33:11 +0000 2019,1096205748764327936,Cheguei em bauretez fazendo minha mudança e quebrando meu guarda-roupa. O importante é que eu tava feliz e as roupas permanecem na mala.,pt,0,0
Tue Feb 12 21:28:15 +0000 2019,1095434433677717504,"@choosebooks O convite já foi feito, princesa",pt,0,0
Tue Feb 12 21:27:14 +0000 2019,1095434174700376065,"@sayuri_ellen Putz, não. A gnt usava de uma amiga que foi embora :/",pt,0,0
Tue Feb 12 19:26:03 +0000 2019,1095403681422475265,@choosebooks Muito feliz pois fiz um texto de empreendedorismo ontem e deixei bem claro que precisamos fazer isso aí que cê citou. Aí redacionei total,pt,0,1
Tue Feb 12 13:24:52 +0000 2019,1095312786610098177,"Se esse ano o Salgueiro não ganhar, eu posso até chorar
MAS NO ANO QUE VEM NOVAMENTE NA AVENIDA EU VOU SAMBAR",pt,0,1
Tue Feb 12 12:36:21 +0000 2019,1095300576844410880,@sayuri_ellen Desejos sensatos,pt,0,0
Tue Feb 12 12:35:09 +0000 2019,1095300272929288193,@r_becaaa Na barra de pesquisa do FB msm,pt,0,1
Tue Feb 12 00:32:39 +0000 2019,1095118448978546693,Mood: fazendo texto para explicar para as pessoas coisas que nem eu sei o que é.,pt,0,1
Mon Feb 11 15:23:18 +0000 2019,1094980201803644930,"@r_becaaa Miga, às vezes procurar por estágio no FB é mais eficiente do que naqueles sites de emprego! Hahaha sério as pessoas tão divulgando mais nas redes sociais",pt,0,1
Sun Feb 10 23:48:49 +0000 2019,1094745029363617793,"Meu pai desde que o conheço pregando o discurso da lâmpada apagada porque além de economizar não deixa a casa quente. ""Lá na granja, os pintinhos são esquentados pela luz"", mas pai, não somos pintinhos!",pt,0,0
